ID,Name,Sex,Age,Height,Weight,Team,Year,Season,Sport,Medal
1698,Khadzhimurat Magomedovich Akkayev,M,23,178,105,Russia,2008,Summer,Weightlifting,Bronze
1700,Marina Dazmirovna Akobiya,F,25,165,57,Russia,2000,Summer,Water Polo,Bronze
1716,Daniel Akpeyi,M,30,187,80,Nigeria,2016,Summer,Football,Bronze
1730,Monica Aksamit,F,26,183,74,United States,2016,Summer,Fencing,Bronze
1732,Liudmyla Vasylivna Aksenova (Shapovalova-),F,29,165,58,Soviet Union,1976,Summer,Athletics,Bronze
1734,Aleksandr Timofeyevich Aksinin,M,21,173,67,Soviet Union,1976,Summer,Athletics,Bronze
1734,Aleksandr Timofeyevich Aksinin,M,25,173,67,Soviet Union,1980,Summer,Athletics,Gold
1740,Nikolay Aleksandrovich Aksyonov,M,26,201,100,Russia,1996,Summer,Rowing,Bronze
1742,Irina Anatolyevna Aksyonova,F,17,174,62,Soviet Union,1980,Summer,Swimming,Bronze
1758,Vladyslav Ivanovych Akymenko,M,23,192,88,Soviet Union,1976,Summer,Sailing,Silver
1762,Naser Al Shami,M,22,187,81,Syria,2004,Summer,Boxing,Bronze
1809,Nasser Salih Nasser Abdullah Al-Attiya,M,41,178,82,Qatar,2012,Summer,Shooting,Bronze
1858,Fehaid Al-Deehani,M,33,178,95,Kuwait,2000,Summer,Shooting,Bronze
1858,Fehaid Al-Deehani,M,45,178,95,Kuwait,2012,Summer,Shooting,Bronze
1858,Fehaid Al-Deehani,M,49,178,95,Individual Olympic Athletes,2016,Summer,Shooting,Gold
1885,Ramzy Al-Duhami,M,40,162,70,Saudi Arabia,2012,Summer,Equestrianism,Bronze
1889,Khaled Al-Eid,M,31,175,57,Saudi Arabia,2000,Summer,Equestrianism,Bronze
1949,Abdul Rashid Al-Hasan,M,25,170,63,Pakistan,1984,Summer,Hockey,Gold
2025,Ahmed bin Hasher Al-Maktoum,M,40,175,67,United Arab Emirates,2004,Summer,Shooting,Gold
2112,Abdullah Al-Rashidi,M,52,183,83,Individual Olympic Athletes,2016,Summer,Shooting,Bronze
2134,Prince Abdullah Bin Moteb Al-Saud,M,27,178,69,Saudi Arabia,2012,Summer,Equestrianism,Bronze
2170,Hadi Soua'an Al-Somaily Jaadan,M,23,191,72,Saudi Arabia,2000,Summer,Athletics,Silver
2210,Marina Alabau Neira,F,26,164,55,Spain,2012,Summer,Sailing,Gold
2212,Armenak Alachachyan,M,33,176,74,Soviet Union,1964,Summer,Basketball,Silver
2225,Arsen Shakhlamazovich Alakhverdiyev,M,23,154,52,Soviet Union,1972,Summer,Wrestling,Silver
2233,Noor Alam,M,26,172,73,Pakistan,1956,Summer,Hockey,Silver
2233,Noor Alam,M,30,172,73,Pakistan,1960,Summer,Hockey,Gold
2256,Vladan Alanovi,M,25,190,81,Croatia,1992,Summer,Basketball,Silver
2274,Mika Antero Alatalo,M,22,182,85,Finland,1994,Winter,Ice Hockey,Bronze
2275,Toimi Johannes Alatalo,M,30,174,67,Finland,1960,Winter,Cross Country Skiing,Gold
2295,Fabio Albarelli,M,25,179,80,Italy,1968,Summer,Sailing,Bronze
2296,Marco Albarello,M,31,187,84,Italy,1992,Winter,Cross Country Skiing,Silver
2296,Marco Albarello,M,31,187,84,Italy,1992,Winter,Cross Country Skiing,Silver
2296,Marco Albarello,M,33,187,84,Italy,1994,Winter,Cross Country Skiing,Bronze
2296,Marco Albarello,M,33,187,84,Italy,1994,Winter,Cross Country Skiing,Gold
2296,Marco Albarello,M,37,187,84,Italy,1998,Winter,Cross Country Skiing,Silver
2306,Ruslan Vladimirovich Albegov,M,24,192,156,Russia,2012,Summer,Weightlifting,Bronze
2307,David Albelda Aliqus,M,23,182,75,Spain,2000,Summer,Football,Silver
2311,Reinhard Alber,M,20,184,75,West Germany,1984,Summer,Cycling,Bronze
2313,Alberto Alberani Samaritani,M,29,192,82,Italy,1976,Summer,Water Polo,Silver
2322,Flrin Albert,M,18,182,75,Hungary,1960,Summer,Football,Bronze
2342,Nely Carla Alberto Francisca,F,29,179,90,Spain,2012,Summer,Handball,Bronze
2349,Ebbe Gustav Bertil Albertsson (-Andersson),M,26,177,67,Sweden,1948,Summer,Athletics,Bronze
2355,Abramo Albini,M,20,180,83,Italy,1968,Summer,Rowing,Bronze
2359,Islam-Beka Said-Tsilimovich Albiyev,M,19,165,66,Russia,2008,Summer,Wrestling,Gold
2378,Sylvia Albrecht (-Heckendorf),F,17,165,57,East Germany,1980,Winter,Speed Skating,Bronze
2379,Brigitte Albrecht-Loretan,F,31,175,64,Switzerland,2002,Winter,Cross Country Skiing,Bronze
2381,John Robert Albrechtson,M,39,181,67,Sweden,1976,Summer,Sailing,Gold
2387,"David Donald ""Dave"" Albritton",M,23,191,79,United States,1936,Summer,Athletics,Silver
2389,Anatoly Mikhaylovich Albul,M,24,181,87,Soviet Union,1960,Summer,Wrestling,Bronze
2419,Aldair Nascimento dos Santos,M,30,183,76,Brazil,1996,Summer,Football,Bronze
2420,Andrs Aldama Cabrera,M,20,183,63,Cuba,1976,Summer,Boxing,Silver
2420,Andrs Aldama Cabrera,M,24,183,63,Cuba,1980,Summer,Boxing,Gold
2440,"Frederick Pitt ""Fred"" Alderman",M,22,177,75,United States,1928,Summer,Athletics,Gold
2443,"Joan ""Jody"" Alderson (-Braskamp)",F,17,170,59,United States,1952,Summer,Swimming,Bronze
2458,David Alegre Biosca,M,23,184,75,Spain,2008,Summer,Hockey,Silver
2460,Ramn Alegre Biosca,M,27,171,71,Spain,2008,Summer,Hockey,Silver
2464,Jo Qesem Ayela Aleh,F,26,171,58,New Zealand,2012,Summer,Sailing,Gold
2464,Jo Qesem Ayela Aleh,F,30,171,58,New Zealand,2016,Summer,Sailing,Silver
2469,Virgilijus Alekna,M,28,200,130,Lithuania,2000,Summer,Athletics,Gold
2469,Virgilijus Alekna,M,32,200,130,Lithuania,2004,Summer,Athletics,Gold
2469,Virgilijus Alekna,M,36,200,130,Lithuania,2008,Summer,Athletics,Bronze
2473,Boris Viktorovich Aleksandrov,M,20,168,69,Soviet Union,1976,Winter,Ice Hockey,Gold
2483,Rumen Aleksandrov,M,20,176,89,Bulgaria,1980,Summer,Weightlifting,Silver
2486,Veniamin Veniaminovich Aleksandrov,M,22,180,81,Soviet Union,1960,Winter,Ice Hockey,Bronze
2486,Veniamin Veniaminovich Aleksandrov,M,26,180,81,Soviet Union,1964,Winter,Ice Hockey,Gold
2486,Veniamin Veniaminovich Aleksandrov,M,30,180,81,Soviet Union,1968,Winter,Ice Hockey,Gold
2487,Vladimir Petrovich Aleksandrov,M,26,178,89,Soviet Union-2,1984,Winter,Bobsleigh,Bronze
2495,Larisa Aleksandrova-Popova,F,19,180,83,Soviet Union,1976,Summer,Rowing,Silver
2495,Larisa Aleksandrova-Popova,F,23,180,83,Soviet Union,1980,Summer,Rowing,Gold
2497,Artur Aleksanyan,M,20,190,98,Armenia,2012,Summer,Wrestling,Bronze
2497,Artur Aleksanyan,M,24,190,98,Armenia,2016,Summer,Wrestling,Gold
2511,Vasily Ivanovich Alekseyev,M,30,185,160,Soviet Union,1972,Summer,Weightlifting,Gold
2511,Vasily Ivanovich Alekseyev,M,34,185,160,Soviet Union,1976,Summer,Weightlifting,Gold
2513,Galina Aleksandrovna Alekseyeva,F,17,157,50,Soviet Union,1964,Summer,Diving,Bronze
2517,Milan Aleksi,M,26,193,96,Serbia,2012,Summer,Water Polo,Bronze
2517,Milan Aleksi,M,30,193,96,Serbia,2016,Summer,Water Polo,Gold
2546,Alessandra dos Santos de Oliveira,F,22,200,85,Brazil,1996,Summer,Basketball,Silver
2546,Alessandra dos Santos de Oliveira,F,26,200,85,Brazil,2000,Summer,Basketball,Bronze
2559,Alex Sandro Lobo Silva,M,21,177,60,Brazil,2012,Summer,Football,Silver
2575,Lisa Alexander,F,27,172,58,Canada,1996,Summer,Synchronized Swimming,Silver
2576,Michael O'Donel Bjarne Alexander,M,24,188,74,Great Britain,1960,Summer,Fencing,Silver
2583,Buffy-Lynne Alexander-Williams,F,23,170,69,Canada,2000,Summer,Rowing,Bronze
2589,Marc Robert Alexandre,M,24,170,73,France,1984,Summer,Judo,Bronze
2589,Marc Robert Alexandre,M,28,170,73,France,1988,Summer,Judo,Gold
2592,"Alexandre ""Alexandre Pato"" Rodrigues da Silva",M,18,179,71,Brazil,2008,Summer,Football,Bronze
2592,"Alexandre ""Alexandre Pato"" Rodrigues da Silva",M,22,179,71,Brazil,2012,Summer,Football,Silver
2597,Constantin Alexandru,M,26,157,52,Romania,1980,Summer,Wrestling,Silver
2599,Ion Alexe,M,26,189,81,Romania,1972,Summer,Boxing,Silver
2607,Vladimir Petrovich Aleynik,M,23,184,74,Soviet Union,1976,Summer,Diving,Bronze
2607,Vladimir Petrovich Aleynik,M,27,184,74,Soviet Union,1980,Summer,Diving,Silver
2608,Yevgeny Vasilyevich Aleynikov,M,33,181,88,Russia,2000,Summer,Shooting,Bronze
2610,Abdoul Razak Issoufou Alfaga,M,21,207,90,Niger,2016,Summer,Taekwondo,Silver
2619,Lidiya Nikolayevna Alfeyeva,F,30,170,62,Soviet Union,1976,Summer,Athletics,Bronze
2629,Alfonso Prez Muoz,M,19,178,69,Spain,1992,Summer,Football,Gold
2636,"Stephen Todd ""Steve"" Alford",M,19,185,74,United States,1984,Summer,Basketball,Gold
2639,Hans Daniel Alfredsson,M,33,182,92,Sweden,2006,Winter,Ice Hockey,Gold
2639,Hans Daniel Alfredsson,M,41,182,92,Sweden,2014,Winter,Ice Hockey,Silver
2648,"Zenny ""Algodo"" de Azevedo",M,23,183,77,Brazil,1948,Summer,Basketball,Bronze
2648,"Zenny ""Algodo"" de Azevedo",M,35,183,77,Brazil,1960,Summer,Basketball,Bronze
2649,Ulf Hkan Gran Algotsson,M,27,178,77,Sweden,1994,Winter,Ice Hockey,Gold
2651,Sara Anneli Algotsson Ostholt,F,37,163,56,Sweden,2012,Summer,Equestrianism,Silver
2694,Nasir Ali,M,25,176,69,Pakistan,1984,Summer,Hockey,Gold
2695,Nia Sifaatihii Ali,F,27,170,65,United States,2016,Summer,Athletics,Silver
2703,Syed Mushtaq Ali,M,22,165,61,India,1964,Summer,Hockey,Gold
2715,mile Ali Khan,M,17,180,69,France,1920,Summer,Athletics,Silver
2722,Rahim Aliabadi,M,29,158,48,Iran,1972,Summer,Wrestling,Silver
2735,Sergey Gennadyevich Alifirenko,M,41,168,72,Russia,2000,Summer,Shooting,Gold
2735,Sergey Gennadyevich Alifirenko,M,45,168,72,Russia,2004,Summer,Shooting,Bronze
2739,Mirko Alilovi,M,26,200,110,Croatia,2012,Summer,Handball,Bronze
2750,Aline Pellegrino,F,22,180,71,Brazil,2004,Summer,Football,Silver
2755,Aleksey Aleksandrovich Alipov,M,29,175,80,Russia,2004,Summer,Shooting,Gold
2755,Aleksey Aleksandrovich Alipov,M,32,175,80,Russia,2008,Summer,Shooting,Bronze
2758,Alison Conte Cerutti,M,26,203,106,Brazil-1,2012,Summer,Beach Volleyball,Silver
2758,Alison Conte Cerutti,M,30,203,106,Brazil-1,2016,Summer,Beach Volleyball,Gold
2760,Deji Aliu,M,28,187,75,Nigeria,2004,Summer,Athletics,Bronze
2762,Margarita Sergeyevna Aliychuk,F,17,174,48,Russia,2008,Summer,Rhythmic Gymnastics,Gold
2769,Kimia Alizadeh Zenoorin,F,18,185,57,Iran,2016,Summer,Taekwondo,Bronze
2786,Yuliya Yakunovna Allagulova,F,19,176,54,Unified Team,1992,Winter,Short Track Speed Skating,Bronze
2792,mile Allais,M,23,168,68,France,1936,Winter,Alpine Skiing,Bronze
2794,Mohamed Allalou,M,26,174,63,Algeria,2000,Summer,Boxing,Bronze
2798,Peter Frank Allam,M,25,193,93,Great Britain,1984,Summer,Sailing,Bronze
2799,Olivier Allamand,M,22,175,72,France,1992,Winter,Freestyle Skiing,Silver
2800,Alister Millar Allan,M,40,162,68,Great Britain,1984,Summer,Shooting,Bronze
2800,Alister Millar Allan,M,44,162,68,Great Britain,1988,Summer,Shooting,Silver
2832,"William Charles ""Bill"" Allen",M,24,188,95,United States,1972,Summer,Sailing,Gold
2833,John Chad Allen,M,21,185,86,United States,1996,Summer,Baseball,Bronze
2849,"Katherine Jessie Jean ""Kate"" Allen (-Diechtler)",F,34,163,53,Austria,2004,Summer,Triathlon,Gold
2850,"Kate Ruth ""Katie"" Allen",F,26,170,65,Australia,2000,Summer,Hockey,Gold
2863,Walter Ray Allen,M,25,192,93,United States,2000,Summer,Basketball,Gold
2869,"Scott Ethan ""Scotty"" Allen",M,14,163,69,United States,1964,Winter,Figure Skating,Bronze
2874,Wyatt Allen,M,25,193,98,United States,2004,Summer,Rowing,Gold
2874,Wyatt Allen,M,29,193,98,United States,2008,Summer,Rowing,Bronze
2875,"Sandra Louise ""Sandy"" Allen-Lewis",F,21,170,59,Australia,2000,Summer,Softball,Bronze
2875,"Sandra Louise ""Sandy"" Allen-Lewis",F,25,170,59,Australia,2004,Summer,Softball,Silver
2875,"Sandra Louise ""Sandy"" Allen-Lewis",F,29,170,59,Australia,2008,Summer,Softball,Bronze
2877,"Katherine Fiona ""Kate"" Allenby",F,26,177,72,Great Britain,2000,Summer,Modern Pentathlon,Bronze
2892,Ade Franci Alleyne-Forte,M,23,180,73,Trinidad and Tobago,2012,Summer,Athletics,Bronze
2894,Derek Swithin Allhusen,M,54,180,71,Great Britain,1968,Summer,Equestrianism,Silver
2894,Derek Swithin Allhusen,M,54,180,71,Great Britain,1968,Summer,Equestrianism,Gold
2929,Lynne Marie Allsup (-Olson),F,15,163,59,United States,1964,Summer,Swimming,Gold
2930,Carmela Allucci,F,34,167,60,Italy,2004,Summer,Water Polo,Gold
2942,Knut Emil Willehard Alm,M,31,170,63,Sweden,1920,Summer,Athletics,Bronze
2965,"sa Annelie Charlotte ""Lotta"" Almblad (-Lindefors)",F,29,170,69,Sweden,2002,Winter,Ice Hockey,Bronze
2987,Aleksandr Davletovich Almetov,M,20,178,83,Soviet Union,1960,Winter,Ice Hockey,Bronze
2987,Aleksandr Davletovich Almetov,M,24,178,83,Soviet Union,1964,Winter,Ice Hockey,Gold
2988,Matas Jess Almeyda,M,22,173,70,Argentina,1996,Summer,Football,Silver
2998,Erik Albin Almlf,M,20,188,73,Sweden,1912,Summer,Athletics,Bronze
2998,Erik Albin Almlf,M,28,188,73,Sweden,1920,Summer,Athletics,Bronze
3011,Arvid Folke Alnevik (Andersson-),M,28,182,70,Sweden,1948,Summer,Athletics,Bronze
3012,Nicolas Alnoudji,M,20,180,80,Cameroon,2000,Summer,Football,Gold
3017,Alosio Pires Alves,M,25,182,74,Brazil,1988,Summer,Football,Silver
3029,Jessica Alonso Bernardo,F,28,172,65,Spain,2012,Summer,Handball,Bronze
3052,"Mikhail Surenovich ""Misha"" Aloyan",M,23,164,52,Russia,2012,Summer,Boxing,Bronze
3055,Glory Alozie Oluchi,F,22,155,51,Nigeria,2000,Summer,Athletics,Silver
3069,Thomas Alsgaard (Alsgrd-),M,22,190,82,Norway,1994,Winter,Cross Country Skiing,Gold
3069,Thomas Alsgaard (Alsgrd-),M,22,190,82,Norway,1994,Winter,Cross Country Skiing,Silver
3069,Thomas Alsgaard (Alsgrd-),M,26,190,82,Norway,1998,Winter,Cross Country Skiing,Gold
3069,Thomas Alsgaard (Alsgrd-),M,26,190,82,Norway,1998,Winter,Cross Country Skiing,Gold
3069,Thomas Alsgaard (Alsgrd-),M,30,190,82,Norway,2002,Winter,Cross Country Skiing,Gold
3069,Thomas Alsgaard (Alsgrd-),M,30,190,82,Norway,2002,Winter,Cross Country Skiing,Gold
3070,Malin Therse Alshammar,F,23,180,64,Sweden,2000,Summer,Swimming,Silver
3070,Malin Therse Alshammar,F,23,180,64,Sweden,2000,Summer,Swimming,Silver
3070,Malin Therse Alshammar,F,23,180,64,Sweden,2000,Summer,Swimming,Bronze
3071,Andrey Igorevich Alshan,M,28,181,78,Soviet Union,1988,Summer,Fencing,Silver
3077,Ida Alstad,F,27,172,60,Norway,2012,Summer,Handball,Gold
3077,Ida Alstad,F,31,172,60,Norway,2016,Summer,Handball,Bronze
3093,Lutz Altepost,M,26,193,92,Germany,2008,Summer,Canoeing,Bronze
3099,"Ingeburg ""Inge"" Althoff-Schwerzmann",F,25,180,72,Germany,1992,Summer,Rowing,Silver
3102,"Fernando ""Nando"" Altimani",M,18,177,70,Italy,1912,Summer,Athletics,Bronze
3108,Livia Altmann,F,19,165,64,Switzerland,2014,Winter,Ice Hockey,Bronze
3147,Cristin Andrs lvarez Valenzuela,M,20,173,62,Chile,2000,Summer,Football,Bronze
3150,"Eduardo C. ""Eddy"" Alvarez",M,24,175,72,United States,2014,Winter,Short Track Speed Skating,Silver
3171,Jos Miguel lvarez Pozo,M,22,198,97,Cuba,1972,Summer,Basketball,Bronze
3174,Lzaro Jorge lvarez Estrada,M,21,173,60,Cuba,2012,Summer,Boxing,Bronze
3174,Lzaro Jorge lvarez Estrada,M,25,173,60,Cuba,2016,Summer,Boxing,Bronze
3206,Yuri Alvear Orjuela,F,26,176,70,Colombia,2012,Summer,Judo,Bronze
3206,Yuri Alvear Orjuela,F,30,176,70,Colombia,2016,Summer,Judo,Silver
3214,Renzo Alver,M,23,178,83,Italy-2,1956,Winter,Bobsleigh,Silver
3214,Renzo Alver,M,23,178,83,Italy-2,1956,Winter,Bobsleigh,Silver
3227,Thiago Soares Alves,M,25,194,88,Brazil,2012,Summer,Volleyball,Silver
3240,Mohamed Aly Reda,M,29,190,91,Egypt,2004,Summer,Boxing,Silver
3249,Maksim Nikolayevich Alyoshin,M,21,166,63,Russia,2000,Summer,Gymnastics,Bronze
3251,Ivan Vladimirovich Alypov,M,23,169,60,Russia,2006,Winter,Cross Country Skiing,Bronze
3281,Simona Amnar (-Tabr),F,16,158,44,Romania,1996,Summer,Gymnastics,Bronze
3281,Simona Amnar (-Tabr),F,16,158,44,Romania,1996,Summer,Gymnastics,Bronze
3281,Simona Amnar (-Tabr),F,16,158,44,Romania,1996,Summer,Gymnastics,Silver
3281,Simona Amnar (-Tabr),F,16,158,44,Romania,1996,Summer,Gymnastics,Gold
3281,Simona Amnar (-Tabr),F,20,158,44,Romania,2000,Summer,Gymnastics,Gold
3281,Simona Amnar (-Tabr),F,20,158,44,Romania,2000,Summer,Gymnastics,Gold
3281,Simona Amnar (-Tabr),F,20,158,44,Romania,2000,Summer,Gymnastics,Bronze
3295,Ingrda Amantova,F,19,170,69,Soviet Union,1980,Winter,Luge,Bronze
3301,"Alexandre ""Amaral"" da Silva Mariano",M,23,170,67,Brazil,1996,Summer,Football,Bronze
3308,Catello Amarante,M,24,177,73,Italy,2004,Summer,Rowing,Bronze
3317,Prince Amartey,M,28,177,75,Ghana,1972,Summer,Boxing,Bronze
3319,Jaime Santiago Amat Durn,M,26,168,73,Spain,1996,Summer,Hockey,Silver
3321,Jean-Pierre Bernard Andr Amat,M,34,175,74,France,1996,Summer,Shooting,Bronze
3321,Jean-Pierre Bernard Andr Amat,M,34,175,74,France,1996,Summer,Shooting,Gold
3322,Juan Amat Fontanals,M,34,193,80,Spain,1980,Summer,Hockey,Silver
3323,Pedro Amat Fontanals,M,20,183,67,Spain,1960,Summer,Hockey,Bronze
3324,"Pablo ""Pol"" Amat Escud",M,18,183,78,Spain,1996,Summer,Hockey,Silver
3324,"Pablo ""Pol"" Amat Escud",M,30,183,78,Spain,2008,Summer,Hockey,Silver
3329,Serena Bibiana Amato,F,26,170,63,Argentina,2000,Summer,Sailing,Bronze
3330,Amauri Ribeiro,M,25,198,87,Brazil,1984,Summer,Volleyball,Silver
3330,Amauri Ribeiro,M,33,198,87,Brazil,1992,Summer,Volleyball,Gold
3331,Amaury Antnio Pasos,M,24,190,90,Brazil,1960,Summer,Basketball,Bronze
3331,Amaury Antnio Pasos,M,28,190,90,Brazil,1964,Summer,Basketball,Bronze
3332,Jos Emilio Amavisca Grate,M,21,182,68,Spain,1992,Summer,Football,Gold
3335,Ivn Amaya Carazo,M,22,188,85,Spain,2000,Summer,Football,Silver
3356,Amedeo Ambron,M,21,174,77,Italy,1960,Summer,Water Polo,Gold
3361,"Efetobore ""Efe"" Ambrose Emuobo",M,19,187,70,Nigeria,2008,Summer,Football,Silver
3363,Christie Ambrosi,F,23,172,70,United States,2000,Summer,Softball,Gold
3379,Mikls Ambrus,M,31,185,90,Hungary,1964,Summer,Water Polo,Gold
3398,Rolf-Dieter Amend,M,23,173,74,East Germany-1,1972,Summer,Canoeing,Gold
3433,Sbastien Amiez,M,29,180,87,France,2002,Winter,Alpine Skiing,Silver
3461,Salvatore Amitrano,M,28,184,73,Italy,2004,Summer,Rowing,Bronze
3466,"Joseph Brian ""Joe"" Amlong",M,27,186,86,United States,1964,Summer,Rowing,Gold
3467,"Thomas Kennedy ""Tom"" Amlong",M,29,186,91,United States,1964,Summer,Rowing,Gold
3472,Simon Ammann,M,20,171,55,Switzerland,2002,Winter,Ski Jumping,Gold
3472,Simon Ammann,M,20,171,55,Switzerland,2002,Winter,Ski Jumping,Gold
3472,Simon Ammann,M,28,171,55,Switzerland,2010,Winter,Ski Jumping,Gold
3472,Simon Ammann,M,28,171,55,Switzerland,2010,Winter,Ski Jumping,Gold
3477,Otto Ammermann,M,43,183,71,West Germany,1976,Summer,Equestrianism,Silver
3487,Daniel Owofin Amokachi,M,23,182,78,Nigeria,1996,Summer,Football,Gold
3491,"Anthony Lewis ""Tony"" Amonte",M,31,183,91,United States,2002,Winter,Ice Hockey,Silver
3494,"Judith Florence ""Judy"" Amoore-Pollock",F,24,163,55,Australia,1964,Summer,Athletics,Bronze
3507,Vanessa Amors Quiles,F,29,165,62,Spain,2012,Summer,Handball,Bronze
3512,Nijel Carlos Amilfitano Amos,M,18,179,60,Botswana,2012,Summer,Athletics,Silver
3519,Roman Amoyan,M,24,158,55,Armenia,2008,Summer,Wrestling,Bronze
3525,Uwe Ampler,M,24,182,77,East Germany,1988,Summer,Cycling,Gold
3537,Marwa Al-Amri,F,27,160,58,Tunisia,2016,Summer,Wrestling,Bronze
3552,Gail Amundrud (-Beattie),F,19,183,70,Canada,1976,Summer,Swimming,Bronze
3557,Steinar Amundsen,M,23,195,88,Norway,1968,Summer,Canoeing,Gold
3557,Steinar Amundsen,M,27,195,88,Norway,1972,Summer,Canoeing,Bronze
3559,Emmanuel Amunike,M,25,176,70,Nigeria,1996,Summer,Football,Gold
3561,Stanley Amuzie,M,20,171,85,Nigeria,2016,Summer,Football,Bronze
3563,"Francis ""Frank"" Amyot",M,31,188,84,Canada,1936,Summer,Canoeing,Gold
3566,An Ba-Ul,M,22,169,66,South Korea,2016,Summer,Judo,Silver
3567,An Byeong-Geun,M,22,172,78,South Korea,1984,Summer,Judo,Gold
3574,An Dae-Hyeon,M,25,166,67,South Korea,1988,Summer,Wrestling,Bronze
3581,An Han-Bong,M,23,163,62,South Korea,1992,Summer,Wrestling,Gold
3585,An Jae-Hyeong,M,23,183,74,South Korea-2,1988,Summer,Table Tennis,Bronze
3589,An Jeong-Hwa,F,27,162,62,South Korea,2008,Summer,Handball,Bronze
3593,An Kum-Ae,F,28,160,52,North Korea,2008,Summer,Judo,Silver
3593,An Kum-Ae,F,32,160,52,North Korea,2012,Summer,Judo,Gold
3595,An Sang-Mi,F,18,155,48,South Korea,1998,Winter,Short Track Speed Skating,Gold
3604,Viktor An,M,20,170,65,South Korea,2006,Winter,Short Track Speed Skating,Bronze
3604,Viktor An,M,20,170,65,South Korea,2006,Winter,Short Track Speed Skating,Gold
3604,Viktor An,M,20,170,65,South Korea,2006,Winter,Short Track Speed Skating,Gold
3604,Viktor An,M,20,170,65,South Korea,2006,Winter,Short Track Speed Skating,Gold
3604,Viktor An,M,28,170,65,Russia,2014,Winter,Short Track Speed Skating,Gold
3604,Viktor An,M,28,170,65,Russia,2014,Winter,Short Track Speed Skating,Gold
3604,Viktor An,M,28,170,65,Russia,2014,Winter,Short Track Speed Skating,Bronze
3604,Viktor An,M,28,170,65,Russia,2014,Winter,Short Track Speed Skating,Gold
3608,An Yeong-Su,M,20,174,70,South Korea,1984,Summer,Boxing,Silver
3610,An Yulong,M,19,173,70,China,1998,Winter,Short Track Speed Skating,Silver
3610,An Yulong,M,19,173,70,China,1998,Winter,Short Track Speed Skating,Bronze
3610,An Yulong,M,23,173,70,China,2002,Winter,Short Track Speed Skating,Bronze
3611,An Zhongxin,F,23,170,65,China,1996,Summer,Softball,Silver
3612,Ana Flvia Chritaro Daniel Sanglard,F,26,187,73,Brazil,1996,Summer,Volleyball,Bronze
3615,Ana Paula Rodrigues Connelly (-Rodrigues Henkel),F,24,183,68,Brazil,1996,Summer,Volleyball,Bronze
3632,Borislav Ananiev,M,24,185,80,Bulgaria,1980,Summer,Canoeing,Bronze
3635,Tatyana Vasilyevna Ananko,F,16,171,52,Belarus,2000,Summer,Rhythmic Gymnastics,Silver
3643,Flavio Anastasia,M,23,188,81,Italy,1992,Summer,Cycling,Silver
3652,Svetlana Anastasovski-Obuina,F,19,176,65,Yugoslavia,1980,Summer,Handball,Silver
3652,Svetlana Anastasovski-Obuina,F,23,176,65,Yugoslavia,1984,Summer,Handball,Gold
3659,Mario Ani,M,20,195,84,Croatia,2004,Summer,Tennis,Bronze
3662,Zygmunt Jzef Anczok,M,26,178,77,Poland,1972,Summer,Football,Gold
3672,milie Andol,F,28,170,97,France,2016,Summer,Judo,Gold
3676,"Stefan ""Steve"" Anderhub",M,31,187,104,Switzerland-1,2002,Winter,Bobsleigh,Silver
3681,"Elizabeth Rambo ""Beth"" Anders",F,32,174,73,United States,1984,Summer,Hockey,Bronze
3691,Anne Dsane Andersen,F,23,183,86,Denmark,2016,Summer,Rowing,Bronze
3692,Anne Nymark Andersen (-Rylandsholm),F,23,168,56,Norway,1996,Summer,Football,Bronze
3701,Camilla Rseler Andersen,F,23,169,65,Denmark,1996,Summer,Handball,Gold
3701,Camilla Rseler Andersen,F,27,169,65,Denmark,2000,Summer,Handball,Gold
3754,Kjerstin Andersen,F,29,179,82,Norway,1988,Summer,Handball,Silver
3756,Kristine Andersen,F,28,172,72,Denmark,2004,Summer,Handball,Gold
3760,Linda Widwey Andersen (-Cerup-Simonsen),F,23,169,64,Norway,1992,Summer,Sailing,Gold
3761,Mads Christian Kruse Andersen,M,30,187,75,Denmark,2008,Summer,Rowing,Gold
3767,Nina Nymark Andersen (-Jakobsen),F,23,173,60,Norway,1996,Summer,Football,Bronze
3768,Ove Andersen,M,28,178,70,Finland,1928,Summer,Athletics,Bronze
3773,"Paul Kuhlman ""Poul"" Andersen",M,30,173,73,Denmark,1960,Summer,Football,Silver
3782,Terje Andersen,M,27,180,75,Norway,1980,Winter,Speed Skating,Bronze
3788,Grete Andersen-Waitz,F,30,172,53,Norway,1984,Summer,Athletics,Silver
3789,nderson Lus de Abreu Oliveira,M,20,176,77,Brazil,2008,Summer,Football,Bronze
3790,Anderson de Oliveira Rodrigues,M,30,190,95,Brazil,2004,Summer,Volleyball,Gold
